bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
18414,Utopia,Thomas More-Paul Turner,3.53,0140449108,9780140449105,eng,135,43320,1620
18419,The Kissing Hand,Audrey Penn-Ruth E. Harper-Nancy M. Leak,4.42,1933718005,9781933718002,en-GB,32,55801,1528
18420,Hands of Light: A Guide to Healing Through the Human Energy Field,Barbara Ann Brennan-Jos. A. Smith,4.27,0553345397,9780553345391,eng,320,10463,105
18422,Gifted Hands: The Ben Carson Story,Ben Carson-Cecil Murphey,4.21,0310214696,9780310214694,eng,224,11328,1491
18425,Shake Hands with the Devil,Roméo Dallaire,4.23,0099478935,9780099478935,en-GB,563,226,34
18427,In the Name of Love and Other True Cases (Crime Files  #4),Ann Rule,4.03,067179356X,9780671793562,eng,414,1308,52
18431,The Rule of Four,Ian Caldwell-Dustin Thomason,3.22,0440241359,9780440241355,eng,450,24001,1662
18432,The Real Rule of Four: The Unauthorized Guide to the New York Times #1 Bestseller,Joscelyn Godwin,3.45,1932857087,9781932857085,eng,208,88,5
18434,The Rule of Four,Ian Caldwell-Dustin Thomason,3.22,0099451956,9780099451952,eng,544,919,98
18437,The Rule Of Four,Ian Caldwell-Jeff Woodman-Dustin Thomason,3.22,1419309277,9781419309274,eng,0,2,0
18438,Time For Kids: Butterflies!,David Bjerklie,4.00,0060782137,9780060782139,eng,32,20,0
18442,A Highland Christmas (Hamish Macbeth  #15.5),M.C. Beaton,3.86,0446609196,9780446609197,eng,160,3455,332
18443,Macbeth,William Shakespeare-Robert S. Miola-Janet Adelman-Stephen Orgel-Peter Holland,3.89,0393977862,9780393977868,eng,416,729,32
18444,Macbeth,William Shakespeare-Kenneth Muir,3.89,1903436486,9781903436486,eng,255,589,38
18446,Macbeth,William Shakespeare-Roma Gill,3.89,0198321465,9780198321460,eng,160,150,14
18448,Death of a Celebrity (Hamish Macbeth  #17),M.C. Beaton,3.83,0446612049,9780446612043,eng,274,2806,174
18449,The Best of the Journal of Irreproducible Results,George H. Scherr-Richard Liebmann-Smith,4.32,0894805959,9780894805950,en-US,195,37,3
18455,The Spy Who Loved Me (James Bond  #10),Ian Fleming,3.40,0142003263,9780142003268,eng,198,7735,436
18456,The Spy Who Loved Me,Ian Fleming,3.40,0773672109,9780773672109,eng,172,4,0
18458,The Spy Who Loved Me (James Bond #10),Ian Fleming,3.40,0141003006,9780141003009,eng,198,25,2
18461,Conversations with Jerzy Kosinski,Jerzy Kosiński-Tom Teicholz,3.75,0878056262,9780878056262,eng,242,25,3
18474,Bias: A CBS Insider Exposes How the Media Distort the News,Bernard Goldberg,3.67,0060520841,9780060520847,en-US,238,1696,146
18486,Frankenstein Makes a Sandwich,Adam Rex,4.21,0152057668,9780152057664,eng,40,1860,266
18488,Frankenstein  or the Modern Prometheus,Mary Wollstonecraft Shelley-Margaret Brantley,3.78,0743487583,9780743487580,eng,324,12755,769
18489,Frankenstein,Mary Wollstonecraft Shelley-J. Paul Hunter,3.78,0393964582,9780393964585,en-US,336,2146,165
18490,Frankenstein,Mary Wollstonecraft Shelley-Percy Bysshe Shelley-Maurice Hindle,3.78,0141439475,9780141439471,eng,335,827747,14441
18496,Mary Shelley: Her Life  Her Fiction  Her Monsters,Anne K. Mellor,3.93,0415901472,9780415901475,eng,308,75,11
18500,The Faerie Queene: Books I to III,Edmund Spenser-Douglas Brooks-Davies,3.79,0460873911,9780460873918,eng,575,33,3
18503,The Faerie Queene,Edmund Spenser,3.56,1840221089,9781840221084,en-US,896,40,3
18512,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.52,0345339738,9780345339737,eng,490,532629,5346
18517,To the Lighthouse,Virginia Woolf-Eudora Welty,3.77,0156907399,9780156907392,en-US,209,4009,290
18518,The Diary of Virginia Woolf  Volume One: 1915-1919,Virginia Woolf-Anne Olivier Bell-Quentin Bell,4.31,0156260360,9780156260367,eng,356,1262,36
18519,The Diary of Virginia Woolf  Volume Five: 1936-1941,Virginia Woolf-Anne Olivier Bell-Andrew McNeillie,4.49,0156260409,9780156260404,eng,424,220,6
18520,The Diary of Virginia Woolf  Volume Three: 1925-1930,Virginia Woolf-Anne Olivier Bell-Andrew McNeillie,4.43,0156260387,9780156260381,eng,408,477,13
18521,A Room of One's Own,Virginia Woolf,4.13,0141183535,9780141183534,eng,112,73875,3053
18522,J.B.: A Play in Verse,Archibald MacLeish,3.70,0395083532,9780395083536,eng,153,1125,72
18525,Dr. Faustus,Christopher Marlowe,3.79,0486282082,9780486282084,eng,56,43724,872
18526,The Complete Plays,Christopher Marlowe-Robert Lindsey-Frank Romany,4.07,0140436332,9780140436334,eng,752,2397,51
18533,Doctor Faustus and Other Plays,Christopher Marlowe-Eric Rasmussen-David Bevington,3.98,0192834452,9780192834454,eng,503,1674,39
18534,Cyrano de Bergerac,Edmond Rostand-Brian Hooker-Walter Hampden,4.06,0553213601,9780553213607,eng,208,397,60
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.06,0802132758,9780802132758,eng,126,72180,1563
18546,King Lear,William Shakespeare-Stanley Wells,3.90,0192839926,9780192839923,eng,336,233,16
18549,A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,3.79,0152046828,9780152046828,eng,320,4914,407
18550,A Break With Charity:  A Story About The Salem Witch Trials,Ann Rinaldi,3.79,043981071X,9780439810715,eng,298,37,7
18551,A Break With Charity: A Story of the Salem Witch Trials,Ann Rinaldi,3.79,0785735488,9780785735489,eng,297,37,6
18553,The Cay (The Cay  #1),Theodore Taylor,3.75,044022912X,9780440229124,en-US,156,28138,2101
18556,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale-Joe Carstairs,3.69,0140276130,9780140276138,eng,256,381,80
18561,Everest: Mountain Without Mercy,Broughton Coburn-David Breashears-Tim Cahill,4.01,0792269845,9780792269847,eng,256,32,2
18564,The Summit (Everest  #3),Gordon Korman,3.96,0439411378,9780439411370,eng,154,2515,102
18574,Everest: Expedition to the Ultimate,Reinhold Messner,3.94,189857345X,9781898573456,eng,286,245,14
18576,Everything on a Waffle (Coal Harbour #1),Polly Horvath,3.71,0374422087,9780374422080,eng,150,9631,749
18579,Summer of my German Soldier,Bette Greene,3.67,0142406511,9780142406519,en-US,240,821,90
18584,Summer of my German Soldier,Bette Greene-Dale Dickey,3.67,078870365X,9780788703652,eng,8,1,0
18587,Summer of my German Soldier,Bette Greene,3.67,0553123475,9780553123470,eng,199,3,1
18591,Hamlet (Oxford Bookworms Library: Stage 2),Alistair McCallum-William Shakespeare,3.88,0194232204,9780194232203,eng,54,164,6
18596,By Myself and Then Some,Lauren Bacall,3.95,0061127914,9780061127915,eng,512,2720,163
18600,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,4.21,0060730552,9780060730550,eng,218,42264,1331
18603,The Mercy of Thin Air,Ronlyn Domingue,3.82,0743278828,9780743278829,eng,336,4627,649
18610,Thin Air (Spenser  #22),Robert B. Parker-David Dukes,3.90,0425152901,9780425152904,en-US,320,3952,134
18615,Princess Sultana's Daughters,Jean Sasson,3.88,038547444X,9780385474443,eng,229,58,5
18616,Princess,Jean Sasson,4.02,0553816950,9780553816952,eng,280,884,105
18628,The State of the Art,Iain M. Banks,3.84,189238938X,9781892389381,eng,188,44,6
18629,Excession (Culture  #5),Iain M. Banks,4.20,1857233948,9781857233940,eng,451,165,14
18630,The Player of Games (Culture  #2),Iain M. Banks,4.27,0061053562,9780061053566,eng,293,43988,1556
18631,Feersum Endjinn,Iain M. Banks,3.82,0553374591,9780553374599,eng,311,311,18
18632,Bedenke Phlebas,Iain M. Banks,3.85,3453215303,9783453215306,ger,762,49,4
18637,Use of Weapons,Iain M. Banks,4.19,0553292242,9780553292244,en-US,389,207,14
18638,Le Sens du vent,Iain M. Banks,4.20,2221095529,9782221095522,fre,404,7,0
18639,Two Girls  Fat and Thin,Mary Gaitskill,3.63,0684843129,9780684843124,eng,320,1584,148
18640,Three Novels & Five Short Stories,Daphne du Maurier,4.12,0517349175,9780517349175,eng,677,33,2
18646,Galileo's Daughter: A Historical Memoir of Science  Faith and Love,Dava Sobel,3.76,0140280553,9780140280555,eng,420,23774,1294
18648,Galileo's Daughter,Dava Sobel,3.76,1857027124,9781857027129,eng,448,117,17
18653,Shop in the Name of Love (The Cheetah Girls #2),Deborah Gregory-Paul Mantell,3.64,0786813857,9780786813858,eng,132,54,5
18655,Shopgirl,Steve Martin,3.42,0786866586,9780786866588,eng,130,1216,148
18660,The Secret Garden: Talking Beetles and Signaling Trees: The Hidden Ways Gardens Communicate,David Bodanis,4.14,0671868616,9780671868611,eng,187,5,0
18667,E=mc2: A Biography of the World's Most Famous Equation,David Bodanis-Ralph L. Fowler,4.09,0802713521,9780802713520,en-US,352,157,20
18671,The Botany of Desire: A Plant's Eye View of the World,Michael Pollan,4.06,0747563004,9780747563006,en-US,291,107,11
18683,Meeting God at Every Turn,Catherine Marshall,4.36,080079298X,9780800792985,eng,256,202,12
18699,My Life,Bill Clinton,3.72,0375414576,9780375414572,en-US,957,770,46
18700,My Life  Volume I: The Early Years,Bill Clinton,3.82,1400096715,9781400096718,en-US,646,201,15
18710,Murder on the Yellow Brick Road (Toby Peters  #2),Stuart M. Kaminsky,3.62,0743400003,9780743400008,eng,192,432,39
18718,Down the Yellow Brick Road:The Making of The Wizard of Oz,Doug McClelland-Ted Sennett,3.92,0515040967,9780515040968,eng,159,3,2
18723,Brick Lane,Monica Ali,3.40,0743243315,9780743243315,eng,432,23142,1435
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.18,0684804484,9780684804484,eng,633,36288,1118
18736,Going to Pieces Without Falling Apart: A Buddhist Perspective on Wholeness,Mark Epstein-Charlie Conrad,3.93,0767902351,9780767902359,eng,200,4129,214
18740,From Baghdad  With Love: A Marine  the War  and a Dog Named Lava (Lava #1),Jay Kopelman-Melinda Roth,4.11,1592289800,9781592289806,en-US,196,6245,509
18741,One More For The Road,Ray Bradbury,3.69,0743440749,9780743440745,eng,289,21,3
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Ariel Levy,3.68,0743284283,9780743284288,en-US,236,8373,770
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.31,1400044162,9781400044160,eng,433,63910,5087
18750,Beauty's Punishment (Sleeping Beauty  #2),A.N. Roquelaure-Anne Rice,3.62,0452281431,9780452281431,en-US,233,21844,695
18753,The World's Last Night: And Other Essays,C.S. Lewis,4.17,0156027712,9780156027717,en-GB,132,1067,114
18757,Last Night: Stories,James Salter,3.91,1400078415,9781400078417,eng,132,1753,178
18758,The Last Night of Ballyhoo,Alfred Uhry,3.69,1559361409,9781559361408,en-US,96,251,14
18761,Civilization and Its Discontents,Sigmund Freud-Louis Menand,3.77,0393059952,9780393059953,eng,192,211,18
18762,Civilization and Its Discontents,Sigmund Freud-James Strachey,3.77,0393096238,9780393096231,eng,121,165,17
18765,I  Claudius (Claudius  #1),Robert Graves,4.27,067972477X,9780679724773,eng,468,43469,1761
18766,I  Claudius,Robert Graves,4.27,0394725360,9780394725369,eng,432,418,55
18769,I  Claudius/Claudius the God  (Claudius #1-2),Robert Graves,4.43,0140093141,9780140093148,eng,839,2422,83
18770,The Modern Mind: An Intellectual History of the 20th Century,Peter Watson,4.27,0060084383,9780060084387,eng,847,570,55
18771,Origins of the Modern Mind: Three Stages in the Evolution of Culture and Cognition,Merlin Donald,4.17,0674644840,9780674644847,eng,424,88,8
18772,Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,Huston Smith,4.21,0835608301,9780835608305,en-US,295,67,8
18788,Novels 1930-1935: As I Lay Dying / Sanctuary / Light in August / Pylon,William Faulkner-Noel Polk-Joseph Blotner,4.34,0940450267,9780940450264,eng,1034,1075,28
18789,Sanctuary,William Faulkner,3.64,0679748148,9780679748144,eng,317,8999,524
18790,The Portable Faulkner,William Faulkner-Malcolm Cowley,4.29,014243728X,9780142437285,eng,650,755,22
18792,One Matchless Time: A Life of William Faulkner,Jay Parini,3.97,0060935553,9780060935559,en-US,528,184,31
18795,The Guermantes Way (In Search of Lost Time  #3),Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.31,0375752331,9780375752339,eng,834,426,75
18796,In Search of Lost Time (6 Volumes),Marcel Proust-C.K. Scott Moncrieff-Andreas Mayor-Terence Kilmartin-D.J. Enright-Richard Howard,4.34,0812969642,9780812969641,eng,4211,7255,333
18797,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust-Terence Kilmartin-C.K. Scott Moncrieff,4.36,0679600299,9780679600299,eng,768,84,12
18798,The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust-Mark Treharne-Christopher Prendergast,4.31,0143039229,9780143039228,eng,619,4103,237
18799,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust-Christopher Prendergast-John Sturrock,4.36,0143039318,9780143039310,eng,557,3039,155
18800,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin,4.42,1841598976,9781841598970,eng,888,45,1
18801,The Captive & The Fugitive (In Search of Lost Time  #5-6),Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.40,0375753117,9780375753114,eng,957,1775,132
18802,Finding Time Again (In Search of Lost Time #7),Marcel Proust-Ian Patterson-Christopher Prendergast,4.48,0141180366,9780141180366,eng,374,168,39
18803,The Way by Swann’s  (In Search of Lost Time #1),Marcel Proust-Lydia Davis-Christopher Prendergast,4.14,0141180315,9780141180311,eng,489,274,41
18804,Swann's Way (In Search of Lost Time  #1),Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.14,0679600051,9780679600053,eng,640,247,51
18808,Dostoevsky,Richard Freeborn,3.78,1904341276,9781904341277,eng,183,54,6
18809,Notes from Underground,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.16,1400041910,9781400041916,eng,126,756,94
18812,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,0691014523,9780691014524,eng,416,114,15
18814,Devils,Fyodor Dostoyevsky-Michael R. Katz,4.26,0192838296,9780192838292,eng,800,133,10
18815,Dostoevsky  Kierkegaard  Nietzsche and Kafka,William Hubben,3.56,0684825899,9780684825892,eng,192,77,10
18816,Problems of Dostoevsky's Poetics,Mikhail Bakhtin-Caryl Emerson,4.34,0816612285,9780816612284,eng,334,620,28
18817,Dostoevsky: The Years of Ordeal  1850-1859,Joseph Frank,4.43,0691014221,9780691014227,eng,336,143,21
18822,The Possessed,Fyodor Dostoyevsky-Constance Garnett-Elizabeth Dalton,4.26,1593082509,9781593082505,eng,768,459,46
18824,The Idiot,Fyodor Dostoyevsky-Constance Garnett-Joseph Frank,4.18,1593083475,9785170211579,eng,559,122,12
18825,Money,Martin Amis,3.67,0099461889,9780099461883,eng,394,17211,711
18826,House of Meetings,Martin Amis,3.41,1400044553,9781400044559,eng,241,1887,208
18828,The Rachel Papers,Martin Amis,3.59,0679734589,9780679734581,eng,240,7900,339
18829,Yellow Dog,Martin Amis,2.78,1400077273,9781400077274,eng,352,1427,93
18830,London Fields,Martin Amis,3.73,0099748614,9780099748618,eng,526,8379,509
18831,Success,Martin Amis,3.66,0679734481,9780679734482,eng,224,2150,100
18832,Koba the Dread: Laughter and the Twenty Million,Martin Amis,3.83,1400032202,9781400032204,eng,306,1148,111
18833,Dead Babies,Martin Amis,3.36,067973449X,9780679734499,eng,206,5652,158
18834,Beginning Again: An Autobiography of The Years 1911 to 1918,Leonard Woolf,3.77,0156116804,9780156116800,eng,263,61,8
18835,Virginia Woolf: A Biography,Quentin Bell,4.18,0156935805,9780156935807,eng,576,2515,63
18837,Cliffs Notes on Woolf's Mrs. Dalloway,Gary K. Carey,3.00,0764544578,9780764544576,eng,72,9,2
18839,Orlando,Virginia Woolf,3.86,0141184272,9780141184272,eng,228,39204,1862
18840,The Common Reader,Virginia Woolf,4.17,015602778X,9780156027786,eng,272,1090,49
18842,A Room of One's Own,Virginia Woolf-Mark Hussey-Susan Gubar,4.13,0156030411,9780156030410,en-US,112,828,76
18843,Women and Writing,Virginia Woolf-Michèle Barrett,4.07,0156028069,9780156028066,eng,216,236,12
18844,Flush,Virginia Woolf-Trekkie Ritchie,3.81,0156319527,9780156319522,eng,204,3210,294
18846,Virginia Woolf,Hermione Lee,4.26,0375701362,9780375701368,eng,893,2746,106
18849,The Letters of Virginia Woolf: Volume Six  1936-1941,Virginia Woolf-Nigel Nicolson-Joanne Trautmann,4.47,0156508877,9780156508872,eng,576,95,1
18850,On Being Ill,Virginia Woolf-Hermione Lee,4.02,1930464061,9781930464063,eng,63,1012,94
18852,The Years,Virginia Woolf,3.77,0141185325,9780141185323,eng,444,2712,158
18853,The Letters of Virginia Woolf: Volume Four  1929-1931,Virginia Woolf-Nigel Nicolson-Joanne Trautmann,4.43,0156508842,9780156508841,en-US,480,105,2
18854,Three Guineas,Virginia Woolf-Mark Hussey-Jane Marcus,3.86,0156031639,9780156031639,eng,352,2270,119
18860,The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift-Lynd Ward,4.26,0152045732,9780152045739,eng,64,2216,92
18861,The Eagle (The Lighthouse Family  #3),Cynthia Rylant-Preston McDaniels,4.08,068986311X,9780689863110,eng,64,155,15
18862,The Storm (The Lighthouse Family  #1),Cynthia Rylant-Preston McDaniels,4.18,068984882X,9780689848827,eng,80,401,77
18864,The Rum Diary,Hunter S. Thompson,3.82,0684856476,9780684856476,eng,224,43921,1646
18865,Better Than Sex: Confessions of a Political Junkie,Hunter S. Thompson,3.76,0345396359,9780345396358,eng,272,4305,146
18867,The Art of Maurice Sendak,Selma G. Lanes,4.44,0810980630,9780810980631,eng,258,773,27
18874,The Poet  the Warrior  the Prophet,Rubem A. Alves,4.43,0334028965,9780334028963,eng,148,25,6
18877,The Warrior Prophet (The Prince of Nothing  #2),R. Scott Bakker,3.95,1585677280,9781585677283,en-US,624,10236,207
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),David Eddings,4.28,0345456327,9780345456328,eng,644,14129,383
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,4.39,0345456319,9780345456311,eng,483,6897,142
18880,The Younger Gods (The Dreamers  #4),David Eddings-Leigh Eddings,3.33,0446613320,9780446613323,eng,420,4440,84
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,4.34,0345483863,9780345483867,eng,816,4697,72
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,0345483871,9780345483874,eng,528,5342,60
18884,Polgara the Sorceress,David Eddings-Leigh Eddings,4.09,0345422554,9780345422552,eng,754,24625,277
18885,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley-Davina Porter,4.10,141932506X,9781419325069,eng,14,283,28
18886,The High Queen (The Mists of Avalon  #2),Marion Zimmer Bradley,4.13,1419324705,9781419324703,eng,13,3425,68
18888,Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley-Davina Porter,4.10,1556908687,9781556908682,eng,14,12,4
18889,Lady of Avalon (Avalon  #3),Marion Zimmer Bradley-Diana L. Paxson,3.90,0788720392,9780788720390,eng,460,13570,190
18890,The King Stag  (The Mists of Avalon  #3),Marion Zimmer Bradley-Davina Porter,4.14,1556909179,9781556909177,en-US,12,2624,29
18891,The Mists Of Avalon. Book 3: The King Stag (The King Stag  Book 3),Marion Zimmer Bradley-Davina Porter,3.90,1419324322,9781419324321,eng,12,8,1
18892,The Forest House (Avalon  #2),Marion Zimmer Bradley-Diana L. Paxson,3.86,0451454243,9780451454249,eng,462,14898,313
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.11,0738706124,9780738706122,eng,192,326,2
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,3.89,0060766743,9780060766740,en-US,432,92,7
