Region,District,FacilityName,Type,Town,Ownership,Latitude,Longitude
Greater Accra,Tema Metropolitan,Skin Clinic,Clinic,Tema Community 1,Private,5.65159,-0.00502
Greater Accra,Tema Metropolitan,Solace Medical Certical Centre,Health Centre,Ashaiman Community 12,Private,5.67782,-0.02954
Greater Accra,Accra Metropolitan,Specialist Hospital & Family Planning Centre,Hospital,Dansoman (SSNIT flats),Private,5.56507,-0.27309
Greater Accra,Tema Metropolitan,SSNIT Clinic,Clinic,Tema Community 2,Quasi-Government,5.6333,-0.01261
Greater Accra,Dangme West,St Andrews Catholic Clinic,Clinic,Kordiabe,CHAG,5.92528,0.01798
Greater Accra,Accra Metropolitan,St Andrews Clinic,Clinic,Adabraka (near NCR Offices & cinema area),Private,5.55852,-0.21337
Greater Accra,Accra Metropolitan,St Andrews Clinic,Clinic,Roman Ridge,Private,5.55852,-0.21337
Greater Accra,Tema Metropolitan,St Anthony's Clinic,Hospital,Tema Community 1,Private,5.64954,-0.00299
Greater Accra,Accra Metropolitan,St Bernard Eye Clinic,Clinic,Kokomlemle,Private,5.57409,-0.20761
Greater Accra,Tema Metropolitan,St Georges Family Clinic,Clinic,Adenta,Private,5.70263,-0.17056
Greater Accra,Accra Metropolitan,St Gloria's Clinic & Maternity Home,Clinic,Agege (Karikari area),Private,5.53191,-0.26233
Greater Accra,Tema Metropolitan,St John's Clinic,Clinic,Tema Manhean,Private,5.65665,0.02827
Greater Accra,Accra Metropolitan,St Luke's Clinic,Clinic,Airport residential area,Private,5.6144,-0.17776
Greater Accra,Accra Metropolitan,St Martin's Clinic,Clinic,Nima (near gutter ),Private,5.58812,-0.19819
Greater Accra,Accra Metropolitan,St Mathew's Clinic,Hospital,New Achimota (mile 7),Private,5.63286,-0.24057
Greater Accra,Accra Metropolitan,St Maurice Maternity Home,Maternity Home,La,Private,5.56542,-0.14468
Greater Accra,Tema Metropolitan,St Nicholas Hospital,Hospital,Tema Community 5,Private,5.64811,-0.01317
Greater Accra,Tema Metropolitan,Stadium Clinic,Clinic,Osu,Government,5.55119,-0.19382
Greater Accra,Ga West,Stand Firm Maternity Home,Maternity Home,Pokuase,Private,5.69443,-0.28026
Greater Accra,Ga East,Star Clinic,Clinic,Taifa,Private,5.66222,-0.24995
Greater Accra,Accra Metropolitan,Sulemana Memorial Hospital Ltd (formerly Islamic Foundation Clinic),Hospital,Maamobi,Private,5.59448,-0.19546
Greater Accra,Tema Metropolitan,Sulemana Memorial Hospital Ltd (formerly Islamic Foundation Clinic),Hospital,Maamobi,Private,5.59448,-0.19546
Greater Accra,Tema Metropolitan,Sunrise Clinic,Clinic,Kaneshie (near mkt),Private,5.56811,-0.24051
Greater Accra,Accra Metropolitan,Su-san Clinic,Clinic,Sukura,Private,5.55731,-0.24679
Greater Accra,Accra Metropolitan,Swan Clinic,Clinic,Adenta,Private,5.6896,-0.17322
Greater Accra,Tema Metropolitan,Swan Clinic,Clinic,Osu,Private,5.55438,-0.17184
Greater Accra,Tema Metropolitan,Swan Clinic,Clinic,Osu,Private,5.55438,-0.17184
Greater Accra,Tema Metropolitan,Swan Clinic,Clinic,Adenta,Private,5.6896,-0.17322
Greater Accra,Ga West,Taifa Station Clinic Annex (Theatre Only),Clinic,Taifa,Private,5.65709,-0.25137
Greater Accra,Accra Metropolitan,Tee's Maternity Home,Maternity Home,La,Private,5.57194,-0.14955
Greater Accra,Tema Metropolitan,Tema Christian Eye Clinic,Clinic,Tema Community 1,Private,5.64565,-0.00911
Greater Accra,Tema Metropolitan,Tema Municipal Health Directorate,District Health Directorate,Tema Community 1,Government,5.63979,-0.00893
Greater Accra,Tema Metropolitan,Tema General Hospital,Hospital,Tema,Government,5.67387,-0.02496
Greater Accra,Tema Metropolitan,Tema Manhean Health Centre,Health Centre,Tema Manhean,Government,5.64783,0.02428
Greater Accra,Tema Metropolitan,Tema Oil Refinary Clinic,Clinic,Tema Heavy Industrial Town,Quasi-Government,5.66575,0.00578
Greater Accra,Tema Metropolitan,Tema Polyclinic,Polyclinic,Tema Community 2,Government,5.63556,-0.00667
Greater Accra,Tema Metropolitan,Tema Women's Hospital,Hospital,Tema Community 10,Private,5.6656,-0.01902
Greater Accra,Accra Metropolitan,Teshie Community Clinic,Clinic,Teshie,Government,5.57696,-0.10644
Greater Accra,Tema Metropolitan,The Achimota Clinic,Clinic,Mile 7 (New Achimota),Government,5.6293,-0.24781
Greater Accra,Accra Metropolitan,The Clinic,Clinic,Zongo junction,Private,5.5575,-0.24081
Greater Accra,Accra Metropolitan,The Finger of God Maternity Home,Maternity Home,Teshie,Private,5.57678,-0.10985
Greater Accra,Tema Metropolitan,The Healing Star Clinic,Clinic,Tema,Private,5.69591,-0.01348
Greater Accra,Accra Metropolitan,The King & 1 Eye Clinic,Clinic,East Legon (before America house road),Private,5.64521,-0.15377
Greater Accra,Accra Metropolitan,The Oak Street Clinic,Clinic,Teshie/Nungua,Private,5.59062,-0.09922
Greater Accra,Accra Metropolitan,The Rock Hospital,Hospital,Odorkor,Private,5.58483,-0.2627
Greater Accra,Tema Metropolitan,The Tema Clinic (West End Specialist Clinic),Clinic,Tema Community 2,Private,5.62477,-0.01911
Greater Accra,Ga West,Trinity Clinic,Clinic,Santamaria,Private,5.6028,-0.3713
Greater Accra,Accra Metropolitan,Trust Hospital (SSNIT Hospital),Hospital,Osu,Quasi-Government,5.56244,-0.18174
Greater Accra,Accra Metropolitan,TUC Clinic,Clinic,Adabraka,government,5.5555,-0.20495
Greater Accra,Accra Metropolitan,Unicorn Memorial Clinic,Hospital,Teshie,Private,5.57818,-0.11181
Greater Accra,Tema Metropolitan,Unilever Clinic,Clinic,Tema Fishing Habour,Private,5.64468,0.00887
Greater Accra,Accra Metropolitan,University Hospital (Legon Hospital),Hospital,Legon,Quasi-Government,5.65141,-0.17794
Greater Accra,Accra Metropolitan,University of Ghana Medical School,Training Institution,Korle-Bu,Government,5.53857,-0.22933
Greater Accra,Tema Metropolitan,Urban Health Centre,Clinic,Ashaiman Lebanon,Private,5.70798,-0.04613
Greater Accra,Tema Metropolitan,Valco Hospital,Hospital,Tema Heavy Industrial Town,Private,5.66886,0.03468
Greater Accra,Accra Metropolitan,Vicon Specialist Hospital / Mat home,Hospital,Dansoman (Sahara),Private,5.5518,-0.26671
Greater Accra,Accra Metropolitan,Vic's Maternity Home,Maternity Home,New Town,Private,5.58422,-0.20776
Greater Accra,Accra Metropolitan,Victor's Maternity & Child Health Clinic,Maternity Home,Bubuashie,Private,5.52873,-0.23366
Greater Accra,Tema Metropolitan,Voice of the Lord Maternity Home & Clinic,Clinic,Lashibi,Private,5.66461,-0.04978
Greater Accra,Tema Metropolitan,Volta Clinic,Clinic,Nima,Private,5.58654,-0.19724
Greater Accra,Accra Metropolitan,VRA Clinic,Clinic,Osu,Quasi-Government,5.55437,-0.18078
Greater Accra,Ga East,We Care Medical centre,Clinic,Madina,Private,5.67844,-0.17433
Greater Accra,Tema Metropolitan,White Eagle Clinic,Clinic,Sakumano Estate,Private,5.6242,-0.06929
Greater Accra,Accra Metropolitan,White House Clinic,Clinic,Dansoman (Ebenezer rd),Private,5.5362,-0.26569
Greater Accra,Accra Metropolitan,Zoti Clinic,Clinic,Lartebiokorshie (opposite hope sch),Private,5.54648,-0.23049
Greater Accra,Accra Metropolitan,Memorial Clinic,Clinic,5th Bank Lane (Near Bank of Ghana),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,James Camp Borstral Clinic,Clinic,Roman Ridge,Quasi-Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Joana Clinic,Clinic,Kokomlemle,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Twumasi-Waah Memorial Hospital,Hospital,East Legon (before America house road),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Eye Link,Clinic,Abelenkpe,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Save the Nation Sight,Clinic,Atraco,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Family Health Ltd.,Hospital,Teshie,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Dental Clinic,Clinic,Teshie/Nungua Estate (branch off at A-Life junction),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,North Labone Dental Clinic,Clinic,North Labone,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,S & S Medical Centre,Clinic,Labadi,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Philips Clinic,Clinic,Airport,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Teshie Health Assistants Training School,Training Institution,Teshie,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,C & J Medicare,Hospital,Tudu,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Charisma Dental Clinic,Clinic,Osu (Oxford Street),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Nuffield Clinic,Clinic,Osu RE,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Executive Health Care Unit,Clinic,Ringway Estate (Angola Rd.),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Spaes Dental Clinic,Clinic,Ringway Estate,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Ayifua Clinic,Clinic,Nyaniba Estate (Osu),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Otoo Memorial Dental Clinic,Clinic,Adabraka (94 Kojo Thompson Rd. - Premises of Avenida Hotel),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Family Clinic,Clinic,Adabraka,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Civil Service Clinic,Clinic,Osu,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Obenfo Hospital,Hospital,Mataheko,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Hanson Medical Centre,Clinic,North Odorkor,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Aroma Dental Clinic,Clinic,Zongo (near night market),Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Bethany Medical Centre,Clinic,Kaneshie,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Lighthouse Mission,Clinic,Tesano,Private,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Achimota Hospital,Hospital,Achimota,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Fire Medical Centre,Clinic,James Town,Government,5.580728,-0.210467
Greater Accra,Ga East,Madina Health Centre,Clinic,Madina (New Road),Government,5.708873,-0.2432307
Greater Accra,Ga East,Superior Medical Centre,Clinic,Dome,Private,5.708873,-0.2432307
Greater Accra,Ga East,Clements Clinic,Clinic,Dome (Near Petrol Station),Private,5.708873,-0.2432307
Greater Accra,Ga East,Pantang Health Assistants Training School,Training Institution,Pantang,Government,5.708873,-0.2432307
Greater Accra,Ga East,CMFR Clinic,Clinic,Hatso,Private,5.708873,-0.2432307
Greater Accra,Ga East,Dr Koranteng Dental Clinic,Clinic,Madina,Private,5.708873,-0.2432307
Greater Accra,Ga East,African Moslem Clinic,Clinic,Madina,Private,5.708873,-0.2432307
Greater Accra,Ga East,Victoria Clinic,Clinic,Madina,Private,5.708873,-0.2432307
Greater Accra,Ga East,Leonard Clinic,Clinic,Madina,Private,5.708873,-0.2432307
Greater Accra,Ga East,Van Medical Centre,Hospital,Ashongman,Private,5.708873,-0.2432307
Greater Accra,Ga East,Passion Clinic,Clinic,Ogbojo,Private,5.708873,-0.2432307
Greater Accra,Ga East,Taifa CHPS,Clinic,Taifa,Government,5.708873,-0.2432307
Greater Accra,Ga East,Jilac Specialist Hospital,Hospital,Dome,Private,5.708873,-0.2432307
Greater Accra,Ga East,Beans Clinic,Clinic,,Private,5.708873,-0.2432307
Greater Accra,Ga East,St Clement Clinic,Clinic,Dome,Private,5.708873,-0.2432307
Greater Accra,Ga East,Taifa CHPS,CHPS,Taifa,Government,5.708873,-0.2432307
Greater Accra,Ga East,Dela Clinic,Clinic,Madina (Old Road),Private,5.708873,-0.2432307
Greater Accra,Ga West,Holy Dove Hospital,Hospital,New Achimota,Private,5.708873,-0.2432307
Greater Accra,Ga West,The New Achimota Clinic,Clinic,New Achimota,Private,5.708873,-0.2432307
Greater Accra,Ga West,Bertmis Maternity Home,Maternity Home,Tabora,Private,5.708873,-0.2432307
Greater Accra,Tema Metropolitan,Green House Clinic,Clinic,Spintex Road,Private,5.64767,-0.0015396
Greater Accra,Tema Metropolitan,Dziram Eye Clinic,Clinic,Baatsona,Private,5.64767,-0.0015396
Greater Accra,Accra Metropolitan,Korle-Bu Opthamalmic,Training Institution,Korle-Bu,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Korle-Bu Pery Operative,Training Institution,Korle-Bu,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Korle-Bu Public Health,Training Institution,Korle-Bu,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Military Nurses Training College,Training Institution,37,Government,5.580728,-0.210467
Greater Accra,Ga West,Western Hills School of Nursing (General Nursing),Training Institution,Ofankor,Private,5.6667219,-0.3560076
Greater Accra,Ga East,Health Concern (Health Assistants Clinical),Training Institution,Hatso,Private,5.708873,-0.2432307
Greater Accra,Tema Metropolitan,Nyaniba (Health Assistants Training School Clinical),Training Institution,Tema,Private,5.64767,-0.0015396
Greater Accra,Accra Metropolitan,Martin Luther Health Assistants Training School,Training Institution,Odorkor,Private,5.580728,-0.210467
Northern,Bole,Bamboi Health Centre,Health Centre,Bamboi,Government,8.16514,-2.03238
Northern,Bole,Jama Health Centre,Health Centre,Jama,Government,8.29998,-2.18507
Northern,Bole,Catholic PHC,Health Centre,Bole,CHAG,9.03223,-2.48661
Northern,Bole,Bole Hospital,District Hospital,Bole,Government,9.0276,-2.49736
Northern,Bole,Bole District Health Directorate,District Health Directorate,Bole,Government,9.02768,-2.49669
Northern,Bole,Tinga Health Centre,Health Centre,Tinga,Government,8.58131,-2.22444
Northern,Bole,Banda-Nkwanta CHPS,CHPS,Banda-Nkwanta,Government,8.35314,-2.13659
Northern,Bole,Mandari Health Centre,Health Centre,Mandari,Government,9.02344,-2.57767
Northern,Bunkpurugu-Yunyuo,Yunyoo  Health Centre,Health Centre,Yunyoo,Government,10.48094,-0.01575
Northern,Bunkpurugu-Yunyuo,Bunkpurugu  Health Centre,Health Centre,Bunkpurugu,Government,10.52235,-0.08894
Northern,Bunkpurugu-Yunyuo,Bunkpurugu-Yunyuo District Health Directorate,District Health Directorate,Bunkpurugu,Government,10.52235,-0.08894
Northern,Bunkpurugu-Yunyuo,Rabito Clinic,Clinic,Bunkpurugu,Private,10.52235,-0.08894
Northern,Bunkpurugu-Yunyuo,Jimbale Health Centre,Health Centre,Gimbale,Government,10.45524,-0.01124
Northern,Bunkpurugu-Yunyuo,Binde  Rural  Hospital,Hospital,Binde,CHAG,10.56562,-0.02876
Northern,Bunkpurugu-Yunyuo,Nakpanduri  Health Centre,Health Centre,Nakpanduri,CHAG,10.63501,-0.17942
Northern,Bunkpurugu-Yunyuo,Nasuan  Health Centre,Health Centre,Nasuan,Government,10.51322,-0.16578
Northern,Central Gonja,Tina's Maternity Home,Maternity Home,Buipe,Private,8.76973,-1.45284
Northern,Central Gonja,Buipe Health Centre,Health Centre,Buipe,Government,8.78374,-1.46939
Northern,Central Gonja,Central Gonja District Health Directorate,District Health Directorate,Buipe,Government,8.78355,-1.46931
Northern,Central Gonja,Kusawgu Health Centre,Health Centre,Kusawgu,CHAG,9.19881,-1.05046
Northern,Central Gonja,Sankpala CHPS,CHPS,Sankpala,Government,9.26426,-1.00502
Northern,Central Gonja,Mpaha Health Centre,Health Centre,Mpaha,Government,8.74581,-1.11387
Northern,Central Gonja,Tuluwe Health Centre,Health Centre,Tuluwe,Government,8.71256,-0.93153
Northern,Central Gonja,Yapei Health Centre,Health Centre,Yapei,Government,9.14325,-1.1547
Northern,East Gonja,Abromase Health Centre,Health Centre,Abromase,Government,8.46421,-1.01615
Northern,East Gonja,Buma Health Centre,Health Centre,Buma,Government,8.29827,-0.85536
Northern,East Gonja,FAME Health Centre,Health Centre,Ekumde,Government,8.46489,-0.20386
Northern,East Gonja,Jantong CHPS,CHPS,Jantong,Government,9.23357,-0.40115
Northern,East Gonja,Kpalbe Health Centre,Health Centre,Kpalbe,Government,9.11986,-0.55531
Northern,East Gonja,Blajai E.P. Health Centre,Health Centre,Blajai,CHAG,8.37564,0.10165
Northern,East Gonja,Kitare  Health Centre,Health Centre,Kitare,Government,8.26244,-0.18055
Northern,East Gonja,Oti River Hospital,Hospital,Nkanchina,Government,8.4505,-0.07582
Northern,East Gonja,Kpandai Health Centre,Health Centre,Kpandai,Government,8.46327,0.00606
Northern,East Gonja,WEC Health Centre,Health Centre,Kpandai,Government,8.45768,0.01228
Northern,East Gonja,Lonto Health Centre,Health Centre,Lonton,Government,8.20497,-0.4063
Northern,East Gonja,Loloto Health Centre,Health Centre,Loloto,CHAG,8.36555,-0.40301
Northern,East Gonja,Gulbi  Quarters Health Centre,Health Centre,Gulbi Quarters,Government,8.25975,-0.23938
Northern,East Gonja,Sabojida Health Centre,Health Centre,Sabonjida,Government,8.31204,-0.30621
Northern,East Gonja,Bunjai CHPS,CHPS,Bunjai,Government,8.73741,-0.50597
Northern,East Gonja,Makango Health Centre,Health Centre,Makango,CHAG,8.32421,-0.61921
Northern,East Gonja,Salaga  Hospital,District Hospital,Salaga,Government,8.55733,-0.51437
Northern,East Gonja,East Gonja District Health Directorate,District Health Directorate,Salaga,Government,8.55653,-0.51267
Northern,East Gonja,Catholic PHC,Clinic,Salaga,Government,8.54888,-0.51912
Northern,East Mamprusi,Gambaga Health Centre,Health Centre,Gambaga,Government,10.528,-0.44041
Northern,East Mamprusi,East Mamprusi District Health Directorate,District Health Directorate,Gambaga,Government,10.528,-0.4407
Northern,East Mamprusi,Gbintiri Health Centre,Health Centre,Gbintiri,Government,10.28123,-0.11996
Northern,East Mamprusi,Wundua CHPS,CHPS,Wundua,Government,10.33391,-0.53381
Northern,East Mamprusi,Langbinsi Presby Health Centre,Health Centre,Langbinsi,CHAG,10.40747,-0.56017
Northern,East Mamprusi,Baptist Medical Centre,District Hospital,Nalerigu,CHAG,10.51973,-0.36573
Northern,East Mamprusi,Sakogu Health Centre,Health Centre,Sakogu,Government,10.5758,-0.27809
Northern,East Mamprusi,Gbingbani Health Centre,Health Centre,Gbingbani,Government,10.38706,-0.18374
Northern,Gushegu,Gushegu  Hospital,District Hospital,Gushegu,Government,9.92814,-0.21489
Northern,Gushegu,Katani CHPS,CHPS,Katani,Government,10.162,-0.08459
Northern,Gushegu,Gushegu District Health Directorate,District Health Directorate,Gushegu,Government,9.92814,-0.21489
Northern,Gushegu,Galwei Health Centre,Health Centre,Galwei,Government,9.6214,-0.43895
Northern,Gushegu,Kpatinga Health Centre,Health Centre,Kpatinga,Government,9.76705,-0.26769
Northern,Gushegu,Zinindo CHPS,CHPS,Zinindo,Government,9.6219,-0.56795
Northern,Karaga,Karaga Health Centre,Health Centre,Karaga,Government,9.91563,-0.43159
Northern,Karaga,Karaga District Health Directorate,District Health Directorate,Karaga,Government,9.91989,-0.43139
Northern,Karaga,Nyong CHPS,CHPS,Nyong,Government,9.8832,-0.62553
Northern,Karaga,Pishegu Health Centre,Health Centre,Pishegu,Government,9.96682,-0.64704
Northern,Nanumba North,Bimbilla  Hospital,District Hospital,Bimbilla,Government,8.85756,-0.05562
Northern,Nanumba North,Nanumba North District Health Directorate,District Health Directorate,Bimbilla,Government,8.8573,0.05507
Northern,Nanumba North,Binchera  Health Centre,Health Centre,Binchera,Government,9.11334,-0.0012
Northern,Nanumba North,Lanja  Health Centre,Health Centre,Lanja,Government,9.17736,-0.01795
Northern,Nanumba North,Chamba  Health Centre,Health Centre,Chamba,CHAG,8.69374,-0.13959
Northern,Nanumba North,Makayili  Health Centre,Health Centre,Makayili,Government,9.00093,-0.01717
